[18/Mar/2024:22:51:33 +0000] - - 403 - GET https portainer.xenlor.com "/robots.txt" [Client 66.249.66.67] [Length 122] [Gzip 1.35] [Sent-to 192.168.1.10] "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" "-"
[20/Mar/2024:11:45:54 +0000] - 200 200 - GET https portainer.xenlor.com "/api/system/status" [Client 192.168.1.1] [Length 142] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:54 +0000] - 200 200 - GET https portainer.xenlor.com "/api/system/info" [Client 192.168.1.1] [Length 59] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:54 +0000] - 200 200 - GET https portainer.xenlor.com "/api/tags" [Client 192.168.1.1] [Length 3] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:55 +0000] - 200 200 - GET https portainer.xenlor.com "/api/system/version" [Client 192.168.1.1] [Length 258] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:55 +0000] - 200 200 - GET https portainer.xenlor.com "/api/motd" [Client 192.168.1.1] [Length 196890] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2" [Client 192.168.1.1] [Length 65325] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/_ping" [Client 192.168.1.1] [Length 2] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/version" [Client 192.168.1.1] [Length 828] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/info" [Client 192.168.1.1] [Length 8208] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2" [Client 192.168.1.1] [Length 65325] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/images/json?all=0" [Client 192.168.1.1] [Length 15536] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/tags" [Client 192.168.1.1] [Length 3] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/stacks?filters=%7B%22EndpointID%22:2,%22IncludeOrphanedStacks%22:false%7D" [Client 192.168.1.1] [Length 4469] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/networks" [Client 192.168.1.1] [Length 8928] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/containers/json?all=1" [Client 192.168.1.1] [Length 39079] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/info" [Client 192.168.1.1] [Length 8208] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/volumes" [Client 192.168.1.1] [Length 284] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/version" [Client 192.168.1.1] [Length 828] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/containers/json?all=1" [Client 192.168.1.1] [Length 39079] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:58 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/info" [Client 192.168.1.1] [Length 8208] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/users/1" [Client 192.168.1.1] [Length 159] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/settings/public" [Client 192.168.1.1] [Length 435] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/system/nodes" [Client 192.168.1.1] [Length 12] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/system/status" [Client 192.168.1.1] [Length 142] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2" [Client 192.168.1.1] [Length 65325] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/info" [Client 192.168.1.1] [Length 8208] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/endpoints/2/docker/version" [Client 192.168.1.1] [Length 828] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/system/info" [Client 192.168.1.1] [Length 59] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:45:59 +0000] - 200 200 - GET https portainer.xenlor.com "/api/system/version" [Client 192.168.1.1] [Length 258] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
[20/Mar/2024:11:46:00 +0000] - 200 200 - GET https portainer.xenlor.com "/api/settings/public" [Client 192.168.1.1] [Length 435] [Gzip -] [Sent-to 192.168.1.10] "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0" "https://portainer.xenlor.com/"
